Process A,Process B,Raw_rules_no_white_spaces_cosine
edgeR,samtools_bam,0.0202835956454895
edgeR,bamindex,0.2530597762598081
edgeR,generate_genome_star_index,0.0414637609394211
edgeR,run_star_pe,0.0951712110628028
edgeR,pass1,0.0505867692057959
edgeR,fastqc_trimmed,0.0487191392903784
edgeR,run_multiqc,0.0989036336541934
edgeR,sampleReads,0.0427580532490321
edgeR,pass2,0.0376629910375156
startPE,tastq_to_bam_HISAT,0.183248144986649
startPE,fastqc 5,0.0716392551855059
startPE,multiqc 2,0.1139618878434838
startPE,kallistoQuant,0.097562536246663
startPE,salmon_index,0.2641519373482432
startPE,trim_galore_pe,0.1117882831935668
startPE,samlon_quant,0.1123169403346472
startPE,sortedbam_to_counts,0.1428933028500122
startPE,featureCounts 2,0.1228161582681555
startPE,fastqc 4,0.0826515095810964
startPE,multiqc 3,0.1004586418610249
startPE,merge_trimmed_SE,0.1170367612438701
startPE,trimgaloreSE,0.6228191074995589
startPE,fastQCtrimmed 2,0.0869691970304451
startPE,fastqcrim,0.0680188816777823
startPE,sortedbam_to_rmdup,0.2239152657610175
startPE,sort_index_bams,0.0660469091299462
startPE,fastqc 3,0.1075633281581796
startPE,fastqc 2,0.1273892688189964
startPE,rsem_norm,0.1033494698872305
startPE,featureCounts,0.0743501139255875
startPE,merge_trimmed_PE,0.1335450254810843
startPE,trimgalorePE,0.8031738112489265
startPE,compare_reference_stringtie,0.184827299206638
startPE,hisat2,0.1192364006466478
startPE,counts_matrix,0.0735920284516128
startPE,sortbam,0.1306143904137693
startPE,starSE,0.8858046867538794
startPE,fetch_unique_stringtie,0.2041617299633342
startPE,bigwig,0.4610701613427477
startPE,cutadapt 2,0.1092588460584685
startPE,cutadapt,0.1221332556900726
startPE,MultiQC,0.3307510766381192
startPE,salmon_quant_pe,0.2743823582542806
startPE,tximeta,0.4239608523539508
startPE,salmon_quant,0.3352146772931552
startPE,sort_bams,0.0557047580068304
startPE,mark_dups,0.0943926357195301
startPE,fastp_trimming_PE,0.1113293137128227
startPE,salmonPE,0.8508427665962405
startPE,samtools_bam,0.0937027135626984
startPE,bamindex,0.5434470435470876
startPE,generate_genome_star_index,0.0994167757320678
startPE,run_star_pe,0.213388298100231
startPE,pass1,0.1446384411209482
startPE,fastqc_trimmed,0.1066145118156055
startPE,run_multiqc,0.1781330762298723
startPE,sampleReads,0.1397795094735297
startPE,pass2,0.1562708514793144
tastq_to_bam_HISAT,fastqc 5,0.0627982723402212
tastq_to_bam_HISAT,multiqc 2,0.1023961574522207
tastq_to_bam_HISAT,kallistoQuant,0.0941704301938288
tastq_to_bam_HISAT,salmon_index,0.0570755070106697
tastq_to_bam_HISAT,trim_galore_pe,0.1102964797688101
tastq_to_bam_HISAT,samlon_quant,0.0816259630123848
tastq_to_bam_HISAT,sortedbam_to_counts,0.1885260614700787
tastq_to_bam_HISAT,featureCounts 2,0.1767868592743079
tastq_to_bam_HISAT,fastqc 4,0.0836080428270434
tastq_to_bam_HISAT,multiqc 3,0.0410092479208542
tastq_to_bam_HISAT,merge_trimmed_SE,0.1006047227807156
tastq_to_bam_HISAT,trimgaloreSE,0.1248452227512674
tastq_to_bam_HISAT,fastQCtrimmed 2,0.0762927279798661
tastq_to_bam_HISAT,fastqcrim,0.074333470500578
tastq_to_bam_HISAT,sortedbam_to_rmdup,0.3685403522135556
tastq_to_bam_HISAT,sort_index_bams,0.0965831369277031
tastq_to_bam_HISAT,fastqc 3,0.0949037328897271
tastq_to_bam_HISAT,fastqc 2,0.1199277107986613
tastq_to_bam_HISAT,rsem_norm,0.1649173925124392
tastq_to_bam_HISAT,featureCounts,0.1027093366045625
tastq_to_bam_HISAT,merge_trimmed_PE,0.1141552375609988
tastq_to_bam_HISAT,trimgalorePE,0.1235578257930428
tastq_to_bam_HISAT,compare_reference_stringtie,0.0333542531128778
tastq_to_bam_HISAT,hisat2,0.2994583801827411
tastq_to_bam_HISAT,counts_matrix,0.1023123833920016
tastq_to_bam_HISAT,sortbam,0.2246096744132254
tastq_to_bam_HISAT,starSE,0.1857084502526425
tastq_to_bam_HISAT,fetch_unique_stringtie,0.0324268838286736
tastq_to_bam_HISAT,bigwig,0.1584030388515798
tastq_to_bam_HISAT,cutadapt 2,0.0745000303396849
tastq_to_bam_HISAT,cutadapt,0.1154637874355392
tastq_to_bam_HISAT,MultiQC,0.0591884609231881
tastq_to_bam_HISAT,salmon_quant_pe,0.1177498432573218
tastq_to_bam_HISAT,tximeta,0.0767310532912168
tastq_to_bam_HISAT,salmon_quant,0.106741041499517
tastq_to_bam_HISAT,sort_bams,0.1098330631621194
tastq_to_bam_HISAT,mark_dups,0.1129414786534439
tastq_to_bam_HISAT,fastp_trimming_PE,0.0856041211349553
tastq_to_bam_HISAT,salmonPE,0.1574365959933934
tastq_to_bam_HISAT,samtools_bam,0.1819403801026833
tastq_to_bam_HISAT,bamindex,0.1911018103819163
tastq_to_bam_HISAT,generate_genome_star_index,0.0553117480898051
tastq_to_bam_HISAT,run_star_pe,0.0901946642524513
tastq_to_bam_HISAT,pass1,0.1589208352338774
tastq_to_bam_HISAT,fastqc_trimmed,0.1021318368807812
tastq_to_bam_HISAT,run_multiqc,0.1491427494525572
tastq_to_bam_HISAT,sampleReads,0.1182205140824918
tastq_to_bam_HISAT,pass2,0.1388994362125029
fastqc 5,multiqc 2,0.2222966100760518
fastqc 5,kallistoQuant,0.0616206505495983
fastqc 5,salmon_index,0.0151957375906204
fastqc 5,trim_galore_pe,0.0584518978392441
fastqc 5,samlon_quant,0.1041590003533707
fastqc 5,sortedbam_to_counts,0.0579324259733766
fastqc 5,featureCounts 2,0.0430334892399481
fastqc 5,fastqc 4,0.2250824913127219
fastqc 5,multiqc 3,0.0104377101237691
fastqc 5,merge_trimmed_SE,0.0367295660082741
fastqc 5,trimgaloreSE,0.0865023541527827
fastqc 5,fastQCtrimmed 2,0.4110348834124117
fastqc 5,fastqcrim,0.104398010196842
fastqc 5,sortedbam_to_rmdup,0.0832501389640511
fastqc 5,sort_index_bams,0.0266186336625125
fastqc 5,fastqc 3,0.2051183379235461
fastqc 5,fastqc 2,0.6076652838946406
fastqc 5,rsem_norm,0.0139301966264388
fastqc 5,featureCounts,0.0426813043836549
fastqc 5,merge_trimmed_PE,0.0359826091910584
fastqc 5,trimgalorePE,0.0652368044195363
fastqc 5,compare_reference_stringtie,0.0169899224724272
fastqc 5,hisat2,0.0400589207131578
fastqc 5,counts_matrix,0.0529713143598968
fastqc 5,sortbam,0.0703018799088475
fastqc 5,starSE,0.0839513294793829
fastqc 5,fetch_unique_stringtie,0.0185872580377479
fastqc 5,bigwig,0.0548415273707932
fastqc 5,cutadapt 2,0.0308205709806237
fastqc 5,cutadapt,0.0927808676191939
fastqc 5,MultiQC,0.0127364195450235
fastqc 5,salmon_quant_pe,0.0419038517193262
fastqc 5,tximeta,0.0283267993935931
fastqc 5,salmon_quant,0.0392413001609429
fastqc 5,sort_bams,0.0320604734266858
fastqc 5,mark_dups,0.0202310871429824
fastqc 5,fastp_trimming_PE,0.0378468040512638
fastqc 5,salmonPE,0.0643848201207453
fastqc 5,samtools_bam,0.0689019934791119
fastqc 5,bamindex,0.0659590401296437
fastqc 5,generate_genome_star_index,0.0203039254734852
fastqc 5,run_star_pe,0.0180778433606584
fastqc 5,pass1,0.0242651061813939
fastqc 5,fastqc_trimmed,0.2491642211217878
fastqc 5,run_multiqc,0.0377047445886289
fastqc 5,sampleReads,0.1427658957283914
fastqc 5,pass2,0.0228051966784542
multiqc 2,kallistoQuant,0.2265219367383766
multiqc 2,salmon_index,0.0255275650262441
multiqc 2,trim_galore_pe,0.0088809380389094
multiqc 2,samlon_quant,0.1999642640608732
multiqc 2,sortedbam_to_counts,0.1507427871189806
multiqc 2,featureCounts 2,0.3179842500906608
multiqc 2,fastqc 4,0.2667864677843816
multiqc 2,multiqc 3,0.1081599964512972
multiqc 2,merge_trimmed_SE,0.0098131180074972
multiqc 2,trimgaloreSE,0.1277713304561677
multiqc 2,fastQCtrimmed 2,0.3462261592925331
multiqc 2,fastqcrim,0.037881140021558
multiqc 2,sortedbam_to_rmdup,0.1287393875903555
multiqc 2,sort_index_bams,0.0440772895412076
multiqc 2,fastqc 3,0.0984280531565419
multiqc 2,fastqc 2,0.5822135337228482
multiqc 2,rsem_norm,0.0129416541134071
multiqc 2,featureCounts,0.2408306525231369
multiqc 2,merge_trimmed_PE,0.0068704457796112
multiqc 2,trimgalorePE,0.1085668364155214
multiqc 2,compare_reference_stringtie,0.0093001271377616
multiqc 2,hisat2,0.2095833554796295
multiqc 2,counts_matrix,0.1187327285815611
multiqc 2,sortbam,0.1150099910663052
multiqc 2,starSE,0.1226145445906151
multiqc 2,fetch_unique_stringtie,0.0101744939197914
multiqc 2,bigwig,0.107976883744483
multiqc 2,cutadapt 2,0.2805503449017288
multiqc 2,cutadapt,0.3719255579591521
multiqc 2,MultiQC,0.2365320844983677
multiqc 2,salmon_quant_pe,0.0893150887747279
multiqc 2,tximeta,0.0843392774050044
multiqc 2,salmon_quant,0.0796131181395219
multiqc 2,sort_bams,0.0486944356613434
multiqc 2,mark_dups,0.0110743108375109
multiqc 2,fastp_trimming_PE,0.0345222813713987
multiqc 2,salmonPE,0.1197467201099162
multiqc 2,samtools_bam,0.2323773111048807
multiqc 2,bamindex,0.1734785489307001
multiqc 2,generate_genome_star_index,0.0240723717546601
multiqc 2,run_star_pe,0.0293339323481505
multiqc 2,pass1,0.0124519096313402
multiqc 2,fastqc_trimmed,0.6012942030340009
multiqc 2,run_multiqc,0.240372137242056
multiqc 2,sampleReads,0.137435792777891
multiqc 2,pass2,0.0117027408016369
kallistoQuant,salmon_index,0.0298862685486011
kallistoQuant,trim_galore_pe,0.0184532952461961
kallistoQuant,samlon_quant,0.0900314887751705
kallistoQuant,sortedbam_to_counts,0.0824324165793631
kallistoQuant,featureCounts 2,0.1453199433549531
kallistoQuant,fastqc 4,0.064067400865216
kallistoQuant,multiqc 3,0.0198602153175434
kallistoQuant,merge_trimmed_SE,0.0136566737904886
kallistoQuant,trimgaloreSE,0.0990904252355094
kallistoQuant,fastQCtrimmed 2,0.111772100709362
kallistoQuant,fastqcrim,0.0397681529351472
kallistoQuant,sortedbam_to_rmdup,0.1240007483551681
kallistoQuant,sort_index_bams,0.0313654367502646
kallistoQuant,fastqc 3,0.0433481164632274
kallistoQuant,fastqc 2,0.1911248188635669
kallistoQuant,rsem_norm,0.0417524601462442
kallistoQuant,featureCounts,0.0599289492780121
kallistoQuant,merge_trimmed_PE,0.0126580916036802
kallistoQuant,trimgalorePE,0.0833315053369632
kallistoQuant,compare_reference_stringtie,0.0152764170919684
kallistoQuant,hisat2,0.1337789527454269
kallistoQuant,counts_matrix,0.0589689057947414
kallistoQuant,sortbam,0.083965492960207
kallistoQuant,starSE,0.1067493051860624
kallistoQuant,fetch_unique_stringtie,0.0151724362416558
kallistoQuant,bigwig,0.0798515539673175
kallistoQuant,cutadapt 2,0.1467441681253684
kallistoQuant,cutadapt,0.2266366530421186
kallistoQuant,MultiQC,0.0399283286977269
kallistoQuant,salmon_quant_pe,0.0763398506828817
kallistoQuant,tximeta,0.0594628703727213
kallistoQuant,salmon_quant,0.0713509065434801
kallistoQuant,sort_bams,0.0277532028729999
kallistoQuant,mark_dups,0.0336599875722846
kallistoQuant,fastp_trimming_PE,0.0385970726012998
kallistoQuant,salmonPE,0.0936022358251144
kallistoQuant,samtools_bam,0.0887010425795383
kallistoQuant,bamindex,0.1097585706842599
kallistoQuant,generate_genome_star_index,0.0344270760421951
kallistoQuant,run_star_pe,0.0325291519796034
kallistoQuant,pass1,0.0394679651640229
kallistoQuant,fastqc_trimmed,0.1738762406995795
kallistoQuant,run_multiqc,0.0503451054897094
kallistoQuant,sampleReads,0.1605446392422011
kallistoQuant,pass2,0.0370933760328684
salmon_index,trim_galore_pe,0.0326278440918967
salmon_index,samlon_quant,0.1616239819757197
salmon_index,sortedbam_to_counts,0.0376959070332104
salmon_index,featureCounts 2,0.0601327227293675
salmon_index,fastqc 4,0.0506334614493327
salmon_index,multiqc 3,0.1288444222280221
salmon_index,merge_trimmed_SE,0.0505595771808112
salmon_index,trimgaloreSE,0.2180334555719705
salmon_index,fastQCtrimmed 2,0.0055490548350832
salmon_index,fastqcrim,0.0465499744017195
salmon_index,sortedbam_to_rmdup,0.0620487797661021
salmon_index,sort_index_bams,0.0579546197533469
salmon_index,fastqc 3,0.0908801500584663
salmon_index,fastqc 2,0.0390531576754599
salmon_index,rsem_norm,0.0436205172772791
salmon_index,featureCounts,0.0274214860308421
salmon_index,merge_trimmed_PE,0.04926030616851
salmon_index,trimgalorePE,0.2211756783841321
salmon_index,compare_reference_stringtie,0.1248629444708332
salmon_index,hisat2,0.0474485713327762
salmon_index,counts_matrix,0.0164307845661443
salmon_index,sortbam,0.0324472817790788
salmon_index,starSE,0.2570150070348706
salmon_index,fetch_unique_stringtie,0.134850498852266
salmon_index,bigwig,0.1533181352075135
salmon_index,cutadapt 2,0.0338999047447625
salmon_index,cutadapt,0.0282276374947571
salmon_index,MultiQC,0.137559178072484
salmon_index,salmon_quant_pe,0.2639334449590738
salmon_index,tximeta,0.2027786850229957
salmon_index,salmon_quant,0.216817864785534
salmon_index,sort_bams,0.0523804056198292
salmon_index,mark_dups,0.0278650426003817
salmon_index,fastp_trimming_PE,0.0504771411041494
salmon_index,salmonPE,0.2830400547774161
salmon_index,samtools_bam,0.0383100988443247
salmon_index,bamindex,0.1789802089255955
salmon_index,generate_genome_star_index,0.061387056265278
salmon_index,run_star_pe,0.1101731757137614
salmon_index,pass1,0.035700531408464
salmon_index,fastqc_trimmed,0.0363435082425507
salmon_index,run_multiqc,0.1074888919182498
salmon_index,sampleReads,0.0361257923140174
salmon_index,pass2,0.0335526098344311
trim_galore_pe,samlon_quant,0.0807648298990797
trim_galore_pe,sortedbam_to_counts,0.0392495084761878
trim_galore_pe,featureCounts 2,0.0628959604070381
trim_galore_pe,fastqc 4,0.5419398820222788
trim_galore_pe,multiqc 3,0.0387691564402433
trim_galore_pe,merge_trimmed_SE,0.0591518586048736
trim_galore_pe,trimgaloreSE,0.1832611666927516
trim_galore_pe,fastQCtrimmed 2,0.079536157861394
trim_galore_pe,fastqcrim,0.4684357565586891
trim_galore_pe,sortedbam_to_rmdup,0.0694336204255486
trim_galore_pe,sort_index_bams,0.0164870257364605
trim_galore_pe,fastqc 3,0.069375637692771
trim_galore_pe,fastqc 2,0.058719922010441
trim_galore_pe,rsem_norm,0.3328324621244128
trim_galore_pe,featureCounts,0.0131611531390711
trim_galore_pe,merge_trimmed_PE,0.0727530055310057
trim_galore_pe,trimgalorePE,0.1721627850733379
trim_galore_pe,compare_reference_stringtie,0.0378256324043574
trim_galore_pe,hisat2,0.0314751254259589
trim_galore_pe,counts_matrix,0.0590682525624879
trim_galore_pe,sortbam,0.0161577860606261
trim_galore_pe,starSE,0.0928698797731609
trim_galore_pe,fetch_unique_stringtie,0.0326360726629071
trim_galore_pe,bigwig,0.0244708165555578
trim_galore_pe,cutadapt 2,0.0510307083151734
trim_galore_pe,cutadapt,0.1146067232458153
trim_galore_pe,MultiQC,0.0177023042478377
trim_galore_pe,salmon_quant_pe,0.0415723247241131
trim_galore_pe,tximeta,0.0496400317810648
trim_galore_pe,salmon_quant,0.0475265614489001
trim_galore_pe,sort_bams,0.0193172989146403
trim_galore_pe,mark_dups,0.2426854507947829
trim_galore_pe,fastp_trimming_PE,0.0534513974388019
trim_galore_pe,salmonPE,0.1136902633860571
trim_galore_pe,samtools_bam,0.019949240076027
trim_galore_pe,bamindex,0.0086910061776441
trim_galore_pe,generate_genome_star_index,0.053673027075946
trim_galore_pe,run_star_pe,0.0323432991038677
trim_galore_pe,pass1,0.6008629701242375
trim_galore_pe,fastqc_trimmed,0.0546457212838748
trim_galore_pe,run_multiqc,0.0505702158109853
trim_galore_pe,sampleReads,0.1699696636990198
trim_galore_pe,pass2,0.544977268824128
samlon_quant,sortedbam_to_counts,0.063625971382759
samlon_quant,featureCounts 2,0.0823632356502563
samlon_quant,fastqc 4,0.084921925861686
samlon_quant,multiqc 3,0.090884095093235
samlon_quant,merge_trimmed_SE,0.0536086687937391
samlon_quant,trimgaloreSE,0.1217559778410879
samlon_quant,fastQCtrimmed 2,0.1103901083778834
samlon_quant,fastqcrim,0.0578743163300344
samlon_quant,sortedbam_to_rmdup,0.0826017246403598
samlon_quant,sort_index_bams,0.0667913314651448
samlon_quant,fastqc 3,0.178379522684441
samlon_quant,fastqc 2,0.1123828879355032
samlon_quant,rsem_norm,0.1070719219586294
samlon_quant,featureCounts,0.1056733106753768
samlon_quant,merge_trimmed_PE,0.055175547935732
samlon_quant,trimgalorePE,0.0721442810464879
samlon_quant,compare_reference_stringtie,0.0305818099089353
samlon_quant,hisat2,0.110189743395008
samlon_quant,counts_matrix,0.0530969265431484
samlon_quant,sortbam,0.1076860118476422
samlon_quant,starSE,0.152279360247623
samlon_quant,fetch_unique_stringtie,0.0285784615583523
samlon_quant,bigwig,0.070761343295918
samlon_quant,cutadapt 2,0.0415601152775862
samlon_quant,cutadapt,0.1031594253091202
samlon_quant,MultiQC,0.0298153534083696
samlon_quant,salmon_quant_pe,0.2287459370766243
samlon_quant,tximeta,0.0946998025315419
samlon_quant,salmon_quant,0.2364643999509189
samlon_quant,sort_bams,0.0410325020909303
samlon_quant,mark_dups,0.0246331001676304
samlon_quant,fastp_trimming_PE,0.0385487687168527
samlon_quant,salmonPE,0.2373864961089112
samlon_quant,samtools_bam,0.1065156808671268
samlon_quant,bamindex,0.1103522795841882
samlon_quant,generate_genome_star_index,0.0532269581063395
samlon_quant,run_star_pe,0.0497085890011655
samlon_quant,pass1,0.0403144505959127
samlon_quant,fastqc_trimmed,0.0950302688016902
samlon_quant,run_multiqc,0.0768451640151966
samlon_quant,sampleReads,0.1987786485353446
samlon_quant,pass2,0.0378889326900444
sortedbam_to_counts,featureCounts 2,0.4565475496409312
sortedbam_to_counts,fastqc 4,0.0359641307269633
sortedbam_to_counts,multiqc 3,0.0294334660333638
sortedbam_to_counts,merge_trimmed_SE,0.0857723271530991
sortedbam_to_counts,trimgaloreSE,0.1257549331322095
sortedbam_to_counts,fastQCtrimmed 2,0.0828764643784701
sortedbam_to_counts,fastqcrim,0.0353023940206352
sortedbam_to_counts,sortedbam_to_rmdup,0.2712669574972983
sortedbam_to_counts,sort_index_bams,0.0414294560205517
sortedbam_to_counts,fastqc 3,0.0995222494303152
sortedbam_to_counts,fastqc 2,0.0983309634472935
sortedbam_to_counts,rsem_norm,0.0544674082869904
sortedbam_to_counts,featureCounts,0.1958524658283822
sortedbam_to_counts,merge_trimmed_PE,0.1039316484107632
sortedbam_to_counts,trimgalorePE,0.1089847653272161
sortedbam_to_counts,compare_reference_stringtie,0.0948514610014029
sortedbam_to_counts,hisat2,0.0848690749158076
sortedbam_to_counts,counts_matrix,0.2408240563858041
sortedbam_to_counts,sortbam,0.1079507929507333
sortedbam_to_counts,starSE,0.154326910051121
sortedbam_to_counts,fetch_unique_stringtie,0.0960797913322352
sortedbam_to_counts,bigwig,0.1385461957744884
sortedbam_to_counts,cutadapt 2,0.0595159939094669
sortedbam_to_counts,cutadapt,0.0811669256679285
sortedbam_to_counts,MultiQC,0.0685142211396544
sortedbam_to_counts,salmon_quant_pe,0.1350409174073749
sortedbam_to_counts,tximeta,0.0676187979818606
sortedbam_to_counts,salmon_quant,0.0961805846288733
sortedbam_to_counts,sort_bams,0.047668170621229
sortedbam_to_counts,mark_dups,0.0521680476313728
sortedbam_to_counts,fastp_trimming_PE,0.0709310938059653
sortedbam_to_counts,salmonPE,0.1263063736753538
sortedbam_to_counts,samtools_bam,0.0794002757330741
sortedbam_to_counts,bamindex,0.1238454908299488
sortedbam_to_counts,generate_genome_star_index,0.0739886867296846
sortedbam_to_counts,run_star_pe,0.073785751255169
sortedbam_to_counts,pass1,0.0420886938044938
sortedbam_to_counts,fastqc_trimmed,0.0808170943044496
sortedbam_to_counts,run_multiqc,0.0963731836092082
sortedbam_to_counts,sampleReads,0.1178298286933487
sortedbam_to_counts,pass2,0.0377475614150085
featureCounts 2,fastqc 4,0.0616371087948341
featureCounts 2,multiqc 3,0.0392784005607926
featureCounts 2,merge_trimmed_SE,0.0261583915329145
featureCounts 2,trimgaloreSE,0.1041272414906947
featureCounts 2,fastQCtrimmed 2,0.0773324530494881
featureCounts 2,fastqcrim,0.057579505308507
featureCounts 2,sortedbam_to_rmdup,0.2477651118706341
featureCounts 2,sort_index_bams,0.0730609422900332
featureCounts 2,fastqc 3,0.0505415821527065
featureCounts 2,fastqc 2,0.1463502959578606
featureCounts 2,rsem_norm,0.1285591413204829
featureCounts 2,featureCounts,0.5644847291872092
featureCounts 2,merge_trimmed_PE,0.0276956245208343
featureCounts 2,trimgalorePE,0.104451972206101
featureCounts 2,compare_reference_stringtie,0.0877900483770001
featureCounts 2,hisat2,0.1341372788872974
featureCounts 2,counts_matrix,0.1135433012427207
featureCounts 2,sortbam,0.1637234595993487
featureCounts 2,starSE,0.1305823620466139
featureCounts 2,fetch_unique_stringtie,0.087414471800009
featureCounts 2,bigwig,0.1137626643024611
featureCounts 2,cutadapt 2,0.074009920978537
featureCounts 2,cutadapt,0.1001580314623412
featureCounts 2,MultiQC,0.0638686387410503
featureCounts 2,salmon_quant_pe,0.1091262135819074
featureCounts 2,tximeta,0.0609328415423722
featureCounts 2,salmon_quant,0.0693724867332843
featureCounts 2,sort_bams,0.084443322968925
featureCounts 2,mark_dups,0.0810963295374121
featureCounts 2,fastp_trimming_PE,0.0361424255283884
featureCounts 2,salmonPE,0.1078116653386621
featureCounts 2,samtools_bam,0.1119091291710094
featureCounts 2,bamindex,0.1523839626141878
featureCounts 2,generate_genome_star_index,0.093438413976198
featureCounts 2,run_star_pe,0.0597962961170125
featureCounts 2,pass1,0.095650995445641
featureCounts 2,fastqc_trimmed,0.1297795733554712
featureCounts 2,run_multiqc,0.1042865772642083
featureCounts 2,sampleReads,0.1072866047368561
featureCounts 2,pass2,0.0820255929282605
fastqc 4,multiqc 3,0.0690463774681032
fastqc 4,merge_trimmed_SE,0.0319824867373601
fastqc 4,trimgaloreSE,0.0566576854435853
fastqc 4,fastQCtrimmed 2,0.4075775225353319
fastqc 4,fastqcrim,0.7391624730892811
fastqc 4,sortedbam_to_rmdup,0.0650385265274022
fastqc 4,sort_index_bams,0.016791151289789
fastqc 4,fastqc 3,0.1374315946046601
fastqc 4,fastqc 2,0.4048539555621232
fastqc 4,rsem_norm,0.3208708590248767
fastqc 4,featureCounts,0.0129130299124672
fastqc 4,merge_trimmed_PE,0.0374838632213303
fastqc 4,trimgalorePE,0.0697475891110781
fastqc 4,compare_reference_stringtie,0.0363794537701504
fastqc 4,hisat2,0.0896380091513147
fastqc 4,counts_matrix,0.0582995370079256
fastqc 4,sortbam,0.0169160943936504
fastqc 4,starSE,0.0689861846244155
fastqc 4,fetch_unique_stringtie,0.0314509301405211
fastqc 4,bigwig,0.0239051946075325
fastqc 4,cutadapt 2,0.0849957019645559
fastqc 4,cutadapt,0.0690333923772049
fastqc 4,MultiQC,0.0235855542398952
fastqc 4,salmon_quant_pe,0.0384603681877212
fastqc 4,tximeta,0.0487199599967502
fastqc 4,salmon_quant,0.0455212854213508
fastqc 4,sort_bams,0.0202238877680594
fastqc 4,mark_dups,0.2648000104727809
fastqc 4,fastp_trimming_PE,0.0422280350766314
fastqc 4,salmonPE,0.0840577529691487
fastqc 4,samtools_bam,0.0208854868446371
fastqc 4,bamindex,0.0088513235753971
fastqc 4,generate_genome_star_index,0.0534720134199272
fastqc 4,run_star_pe,0.0300896827064185
fastqc 4,pass1,0.4440347973555788
fastqc 4,fastqc_trimmed,0.2253995964905671
fastqc 4,run_multiqc,0.0742420803712244
fastqc 4,sampleReads,0.2126700144549514
fastqc 4,pass2,0.4173194549437505
multiqc 3,merge_trimmed_SE,0.0469679487958869
multiqc 3,trimgaloreSE,0.0905200644431092
multiqc 3,fastQCtrimmed 2,0.0209699703903501
multiqc 3,fastqcrim,0.0635967225491072
multiqc 3,sortedbam_to_rmdup,0.036414510866798
multiqc 3,sort_index_bams,0.05046022153204
multiqc 3,fastqc 3,0.1272018031052277
multiqc 3,fastqc 2,0.0482597924561741
multiqc 3,rsem_norm,0.0449362614070308
multiqc 3,featureCounts,0.0122628578806058
multiqc 3,merge_trimmed_PE,0.0401696517813489
multiqc 3,trimgalorePE,0.0883147955508201
multiqc 3,compare_reference_stringtie,0.0690812591095862
multiqc 3,hisat2,0.0252653240486246
multiqc 3,counts_matrix,0.0174484186364834
multiqc 3,sortbam,0.0112050703304839
multiqc 3,starSE,0.0999728685285365
multiqc 3,fetch_unique_stringtie,0.0660465069844163
multiqc 3,bigwig,0.0774412097138205
multiqc 3,cutadapt 2,0.0241576761190118
multiqc 3,cutadapt,0.0145311211776788
multiqc 3,MultiQC,0.2691669339875863
multiqc 3,salmon_quant_pe,0.0999669215094826
multiqc 3,tximeta,0.0876986284664336
multiqc 3,salmon_quant,0.0863578069336739
multiqc 3,sort_bams,0.0554623389403677
multiqc 3,mark_dups,0.0283213865191065
multiqc 3,fastp_trimming_PE,0.0585928193703906
multiqc 3,salmonPE,0.1021678580823108
multiqc 3,samtools_bam,0.0250980583755352
multiqc 3,bamindex,0.0578811454526276
multiqc 3,generate_genome_star_index,0.0577946371918879
multiqc 3,run_star_pe,0.0809198005602227
multiqc 3,pass1,0.0337229947026951
multiqc 3,fastqc_trimmed,0.0449113533786508
multiqc 3,run_multiqc,0.1825043632915503
multiqc 3,sampleReads,0.045221490834542
multiqc 3,pass2,0.0316940515748138
merge_trimmed_SE,trimgaloreSE,0.109974563075811
merge_trimmed_SE,fastQCtrimmed 2,0.0273964412984438
merge_trimmed_SE,fastqcrim,0.0258415669646513
merge_trimmed_SE,sortedbam_to_rmdup,0.0933923480318178
merge_trimmed_SE,sort_index_bams,0.157251803046234
merge_trimmed_SE,fastqc 3,0.1294419202768026
merge_trimmed_SE,fastqc 2,0.0242065780643313
merge_trimmed_SE,rsem_norm,0.0234439662789619
merge_trimmed_SE,featureCounts,0.0456575237933426
merge_trimmed_SE,merge_trimmed_PE,0.8782860747260015
merge_trimmed_SE,trimgalorePE,0.0964846610347751
merge_trimmed_SE,compare_reference_stringtie,0.0451470577285888
merge_trimmed_SE,hisat2,0.0121954486236271
merge_trimmed_SE,counts_matrix,0.0141440041894383
merge_trimmed_SE,sortbam,0.0200611571826222
merge_trimmed_SE,starSE,0.1271032096601478
merge_trimmed_SE,fetch_unique_stringtie,0.0467823870648559
merge_trimmed_SE,bigwig,0.0970863474849181
merge_trimmed_SE,cutadapt 2,0.0127302896264697
merge_trimmed_SE,cutadapt,0.023847634471698
merge_trimmed_SE,MultiQC,0.061145252613863
merge_trimmed_SE,salmon_quant_pe,0.1196273113467265
merge_trimmed_SE,tximeta,0.0702198660338457
merge_trimmed_SE,salmon_quant,0.1146529100763986
merge_trimmed_SE,sort_bams,0.170737975952695
merge_trimmed_SE,mark_dups,0.0224768254580542
merge_trimmed_SE,fastp_trimming_PE,0.2723630143315825
merge_trimmed_SE,salmonPE,0.1106758620114225
merge_trimmed_SE,samtools_bam,0.0247685443622921
merge_trimmed_SE,bamindex,0.0555783367777283
merge_trimmed_SE,generate_genome_star_index,0.021964281048252
merge_trimmed_SE,run_star_pe,0.3543307843925031
merge_trimmed_SE,pass1,0.0244911963778505
merge_trimmed_SE,fastqc_trimmed,0.0225270380622201
merge_trimmed_SE,run_multiqc,0.0340211565754489
merge_trimmed_SE,sampleReads,0.0625254533221653
merge_trimmed_SE,pass2,0.023017684163929
trimgaloreSE,fastQCtrimmed 2,0.1223476501134224
