Process A,Process B,Raw_rules_cosine
edgeR,bamindex,0.2624544168484893
edgeR,generate_genome_star_index,0.0414637609394211
edgeR,run_star_pe,0.0951712110628028
edgeR,pass1,0.0505867692057959
edgeR,fastqc_trimmed,0.0487074857981687
edgeR,run_multiqc,0.0989036336541934
edgeR,sampleReads,0.0427467318343863
edgeR,pass2,0.0376629910375156
startPE,tastq_to_bam_HISAT,0.1832444345940897
startPE,fastqc 5,0.0715871114622242
startPE,multiqc 2,0.1139618878434838
startPE,kallistoQuant,0.097472529454571
startPE,salmon_index,0.2641519373482432
startPE,trim_galore_pe,0.1117882831935668
startPE,samlon_quant,0.1123169403346472
startPE,sortedbam_to_counts,0.1428933028500122
startPE,featureCounts 2,0.1228161582681555
startPE,fastqc 4,0.0826515095810964
startPE,multiqc 3,0.1004586418610249
startPE,merge_trimmed_SE,0.1169554495383849
startPE,trimgaloreSE,0.6228191074995589
startPE,fastQCtrimmed 2,0.0869412913433137
startPE,fastqcrim,0.0680188816777823
startPE,sortedbam_to_rmdup,0.2238776407014783
startPE,sort_index_bams,0.0660469091299462
startPE,fastqc 3,0.1075633281581796
startPE,fastqc 2,0.127218758720572
startPE,rsem_norm,0.1033494698872305
startPE,featureCounts,0.0743501139255875
startPE,merge_trimmed_PE,0.1335089809559064
startPE,trimgalorePE,0.8031738112489265
startPE,compare_reference_stringtie,0.184827299206638
startPE,hisat2,0.1192364006466478
startPE,counts_matrix,0.0735920284516128
startPE,sortbam,0.1306143904137693
startPE,starSE,0.8858046867538794
startPE,fetch_unique_stringtie,0.2041617299633342
startPE,bigwig,0.4609852020577168
startPE,cutadapt 2,0.1092073725509129
startPE,cutadapt,0.1213926951572011
startPE,MultiQC,0.3307510766381192
startPE,salmon_quant_pe,0.2743823582542806
startPE,tximeta,0.4239608523539508
startPE,salmon_quant,0.3352146772931552
startPE,sort_bams,0.0557047580068304
startPE,mark_dups,0.0943926357195301
startPE,fastp_trimming_PE,0.1113115946104832
startPE,salmonPE,0.8508427665962405
startPE,samtools_bam,0.0937027135626984
startPE,bamindex,0.5498257600070415
startPE,generate_genome_star_index,0.0994167757320678
startPE,run_star_pe,0.213388298100231
startPE,pass1,0.1446384411209482
startPE,fastqc_trimmed,0.1065890098999111
startPE,run_multiqc,0.1781330762298723
startPE,sampleReads,0.1397424988599615
startPE,pass2,0.1562708514793144
tastq_to_bam_HISAT,fastqc 5,0.0627512930525215
tastq_to_bam_HISAT,multiqc 2,0.1023940841436984
tastq_to_bam_HISAT,kallistoQuant,0.0940816478100418
tastq_to_bam_HISAT,salmon_index,0.0570743513507499
tastq_to_bam_HISAT,trim_galore_pe,0.1102942464952461
tastq_to_bam_HISAT,samlon_quant,0.0816243102569595
tastq_to_bam_HISAT,sortedbam_to_counts,0.1885222442107239
tastq_to_bam_HISAT,featureCounts 2,0.1767832797093019
tastq_to_bam_HISAT,fastqc 4,0.0836063499386377
tastq_to_bam_HISAT,multiqc 3,0.0410084175691562
tastq_to_bam_HISAT,merge_trimmed_SE,0.1007699606467978
tastq_to_bam_HISAT,trimgaloreSE,0.1248426948960164
tastq_to_bam_HISAT,fastQCtrimmed 2,0.0762667037638589
tastq_to_bam_HISAT,fastqcrim,0.0743319654029091
tastq_to_bam_HISAT,sortedbam_to_rmdup,0.3684709645085547
tastq_to_bam_HISAT,sort_index_bams,0.0965811813207166
tastq_to_bam_HISAT,fastqc 3,0.094901811287168
tastq_to_bam_HISAT,fastqc 2,0.1197647629343557
tastq_to_bam_HISAT,rsem_norm,0.1649140532793676
tastq_to_bam_HISAT,featureCounts,0.1027072569548158
tastq_to_bam_HISAT,merge_trimmed_PE,0.1142699565039468
tastq_to_bam_HISAT,trimgalorePE,0.1235553240048938
tastq_to_bam_HISAT,compare_reference_stringtie,0.0333535777588513
tastq_to_bam_HISAT,hisat2,0.2994523167754105
tastq_to_bam_HISAT,counts_matrix,0.1023103117797292
tastq_to_bam_HISAT,sortbam,0.2246051265360028
tastq_to_bam_HISAT,starSE,0.1857046900440354
tastq_to_bam_HISAT,fetch_unique_stringtie,0.03242622725194
tastq_to_bam_HISAT,bigwig,0.1584928013271568
tastq_to_bam_HISAT,cutadapt 2,0.0744634244804671
tastq_to_bam_HISAT,cutadapt,0.1147613438009994
tastq_to_bam_HISAT,MultiQC,0.0591872624803607
tastq_to_bam_HISAT,salmon_quant_pe,0.1177474590686999
tastq_to_bam_HISAT,tximeta,0.0767294996474994
tastq_to_bam_HISAT,salmon_quant,0.106738880216159
tastq_to_bam_HISAT,sort_bams,0.1098308392717747
tastq_to_bam_HISAT,mark_dups,0.1129391918241718
tastq_to_bam_HISAT,fastp_trimming_PE,0.0855887634088524
tastq_to_bam_HISAT,salmonPE,0.1574334082308414
tastq_to_bam_HISAT,samtools_bam,0.181936696189634
tastq_to_bam_HISAT,bamindex,0.1788430839832304
tastq_to_bam_HISAT,generate_genome_star_index,0.0553106281423232
tastq_to_bam_HISAT,run_star_pe,0.0901928379987059
tastq_to_bam_HISAT,pass1,0.1589176174185778
tastq_to_bam_HISAT,fastqc_trimmed,0.1021053397474138
tastq_to_bam_HISAT,run_multiqc,0.1491397296230911
tastq_to_bam_HISAT,sampleReads,0.1181868187431938
tastq_to_bam_HISAT,pass2,0.1388966237887557
fastqc 5,multiqc 2,0.2221348081018098
fastqc 5,kallistoQuant,0.0621960689414625
fastqc 5,salmon_index,0.0151846771415142
fastqc 5,trim_galore_pe,0.058409352734911
fastqc 5,samlon_quant,0.1040831866381436
fastqc 5,sortedbam_to_counts,0.057890258974555
fastqc 5,featureCounts 2,0.0430021666592071
fastqc 5,fastqc 4,0.2249186615923799
fastqc 5,multiqc 3,0.0104301128774412
fastqc 5,merge_trimmed_SE,0.0366773324113423
fastqc 5,trimgaloreSE,0.0864393920964846
fastqc 5,fastQCtrimmed 2,0.4115701981944713
fastqc 5,fastqcrim,0.1043220225146591
fastqc 5,sortedbam_to_rmdup,0.0831755655285025
fastqc 5,sort_index_bams,0.0265992588844772
fastqc 5,fastqc 3,0.2049690394163942
fastqc 5,fastqc 2,0.6064102195814639
fastqc 5,rsem_norm,0.0139200573206034
fastqc 5,featureCounts,0.0426502381460269
fastqc 5,merge_trimmed_PE,0.03594671386876
fastqc 5,trimgalorePE,0.0651893208175834
fastqc 5,compare_reference_stringtie,0.0169775560985211
fastqc 5,hisat2,0.0400297632174354
fastqc 5,counts_matrix,0.0529327583817435
fastqc 5,sortbam,0.0702507096145353
fastqc 5,starSE,0.0838902242252571
fastqc 5,fetch_unique_stringtie,0.0185737290188158
fastqc 5,bigwig,0.0547915120881265
fastqc 5,cutadapt 2,0.0312675270942687
fastqc 5,cutadapt,0.0930794590436872
fastqc 5,MultiQC,0.0127271491480235
fastqc 5,salmon_quant_pe,0.0418733513624642
fastqc 5,tximeta,0.0283061813011072
fastqc 5,salmon_quant,0.0392127377827956
fastqc 5,sort_bams,0.032037137722674
fastqc 5,mark_dups,0.020216361637993
fastqc 5,fastp_trimming_PE,0.0384938112328591
fastqc 5,salmonPE,0.064337956648544
fastqc 5,samtools_bam,0.0688518421134643
fastqc 5,bamindex,0.0683579248270558
fastqc 5,generate_genome_star_index,0.0202891469520073
fastqc 5,run_star_pe,0.0180646851269598
fastqc 5,pass1,0.0242474444541907
fastqc 5,fastqc_trimmed,0.2497576195163294
fastqc 5,run_multiqc,0.0376773006158637
fastqc 5,sampleReads,0.1435019944334498
fastqc 5,pass2,0.0227885975686239
multiqc 2,kallistoQuant,0.2263129578244547
multiqc 2,salmon_index,0.0255275650262441
multiqc 2,trim_galore_pe,0.0088809380389094
multiqc 2,samlon_quant,0.1999642640608732
multiqc 2,sortedbam_to_counts,0.1507427871189806
multiqc 2,featureCounts 2,0.3179842500906608
multiqc 2,fastqc 4,0.2667864677843816
multiqc 2,multiqc 3,0.1081599964512972
multiqc 2,merge_trimmed_SE,0.009806300308914
multiqc 2,trimgaloreSE,0.1277713304561677
multiqc 2,fastQCtrimmed 2,0.3461150661790191
multiqc 2,fastqcrim,0.037881140021558
multiqc 2,sortedbam_to_rmdup,0.1287177551790652
multiqc 2,sort_index_bams,0.0440772895412076
multiqc 2,fastqc 3,0.0984280531565419
multiqc 2,fastqc 2,0.5814342429092698
multiqc 2,rsem_norm,0.0129416541134071
multiqc 2,featureCounts,0.2408306525231369
multiqc 2,merge_trimmed_PE,0.0068685914091096
multiqc 2,trimgalorePE,0.1085668364155214
multiqc 2,compare_reference_stringtie,0.0093001271377616
multiqc 2,hisat2,0.2095833554796295
multiqc 2,counts_matrix,0.1187327285815611
multiqc 2,sortbam,0.1150099910663052
multiqc 2,starSE,0.1226145445906151
multiqc 2,fetch_unique_stringtie,0.0101744939197914
multiqc 2,bigwig,0.1079569873390942
multiqc 2,cutadapt 2,0.2804181733584718
multiqc 2,cutadapt,0.3696703704769669
multiqc 2,MultiQC,0.2365320844983677
multiqc 2,salmon_quant_pe,0.0893150887747279
multiqc 2,tximeta,0.0843392774050044
multiqc 2,salmon_quant,0.0796131181395219
multiqc 2,sort_bams,0.0486944356613434
multiqc 2,mark_dups,0.0110743108375109
multiqc 2,fastp_trimming_PE,0.0345167868271838
multiqc 2,salmonPE,0.1197467201099162
multiqc 2,samtools_bam,0.2323773111048807
multiqc 2,bamindex,0.1799188004836638
multiqc 2,generate_genome_star_index,0.0240723717546601
multiqc 2,run_star_pe,0.0293339323481505
multiqc 2,pass1,0.0124519096313402
multiqc 2,fastqc_trimmed,0.6011503750146047
multiqc 2,run_multiqc,0.240372137242056
multiqc 2,sampleReads,0.1373994027301929
multiqc 2,pass2,0.0117027408016369
kallistoQuant,salmon_index,0.0298586968262664
kallistoQuant,trim_galore_pe,0.0184362710689603
kallistoQuant,samlon_quant,0.0899484297875337
kallistoQuant,sortedbam_to_counts,0.0823563681527217
kallistoQuant,featureCounts 2,0.1451858777347718
kallistoQuant,fastqc 4,0.064008295173099
kallistoQuant,multiqc 3,0.0198418931793563
kallistoQuant,merge_trimmed_SE,0.0136345954903034
kallistoQuant,trimgaloreSE,0.0989990088820032
kallistoQuant,fastQCtrimmed 2,0.1120827476164694
kallistoQuant,fastqcrim,0.0397314646323332
kallistoQuant,sortedbam_to_rmdup,0.1245823860405899
kallistoQuant,sort_index_bams,0.0313365004141149
kallistoQuant,fastqc 3,0.0433081254476574
kallistoQuant,fastqc 2,0.1927155319769337
kallistoQuant,rsem_norm,0.0417139412111664
kallistoQuant,featureCounts,0.059873661534525
kallistoQuant,merge_trimmed_PE,0.0126430004841993
kallistoQuant,trimgalorePE,0.0832546274516177
kallistoQuant,compare_reference_stringtie,0.0152623237591175
kallistoQuant,hisat2,0.1336555343222362
kallistoQuant,counts_matrix,0.0589145037440367
kallistoQuant,sortbam,0.0838880301864978
kallistoQuant,starSE,0.106650823095626
kallistoQuant,fetch_unique_stringtie,0.0151584388368438
kallistoQuant,bigwig,0.0797631862225857
kallistoQuant,cutadapt 2,0.1478577884993587
kallistoQuant,cutadapt,0.2296797756667864
kallistoQuant,MultiQC,0.0398914926239844
kallistoQuant,salmon_quant_pe,0.0762694229825257
kallistoQuant,tximeta,0.059408012612594
kallistoQuant,salmon_quant,0.0712850814177925
kallistoQuant,sort_bams,0.0277275990207737
kallistoQuant,mark_dups,0.0336289343871195
kallistoQuant,fastp_trimming_PE,0.0388719852256623
kallistoQuant,salmonPE,0.0935158826274284
kallistoQuant,samtools_bam,0.0886192110015069
kallistoQuant,bamindex,0.1080940996369175
kallistoQuant,generate_genome_star_index,0.0343953151758331
kallistoQuant,run_star_pe,0.0324991420523116
kallistoQuant,pass1,0.0394315538008965
kallistoQuant,fastqc_trimmed,0.1740624675249258
kallistoQuant,run_multiqc,0.0502986593678988
kallistoQuant,sampleReads,0.1607624758453662
kallistoQuant,pass2,0.0370591553584884
salmon_index,trim_galore_pe,0.0326278440918967
salmon_index,samlon_quant,0.1616239819757197
salmon_index,sortedbam_to_counts,0.0376959070332104
salmon_index,featureCounts 2,0.0601327227293675
salmon_index,fastqc 4,0.0506334614493327
salmon_index,multiqc 3,0.1288444222280221
salmon_index,merge_trimmed_SE,0.050524450735022
salmon_index,trimgaloreSE,0.2180334555719705
salmon_index,fastQCtrimmed 2,0.0055472743174587
salmon_index,fastqcrim,0.0465499744017195
salmon_index,sortedbam_to_rmdup,0.0620383535496264
salmon_index,sort_index_bams,0.0579546197533469
salmon_index,fastqc 3,0.0908801500584663
salmon_index,fastqc 2,0.0390008851581532
salmon_index,rsem_norm,0.0436205172772791
salmon_index,featureCounts,0.0274214860308421
salmon_index,merge_trimmed_PE,0.0492470105452581
salmon_index,trimgalorePE,0.2211756783841321
salmon_index,compare_reference_stringtie,0.1248629444708332
salmon_index,hisat2,0.0474485713327762
salmon_index,counts_matrix,0.0164307845661443
salmon_index,sortbam,0.0324472817790788
salmon_index,starSE,0.2570150070348706
salmon_index,fetch_unique_stringtie,0.134850498852266
salmon_index,bigwig,0.1532898839775672
salmon_index,cutadapt 2,0.0338839339829801
salmon_index,cutadapt,0.0280564779350884
salmon_index,MultiQC,0.137559178072484
salmon_index,salmon_quant_pe,0.2639334449590738
salmon_index,tximeta,0.2027786850229957
salmon_index,salmon_quant,0.216817864785534
salmon_index,sort_bams,0.0523804056198292
salmon_index,mark_dups,0.0278650426003817
salmon_index,fastp_trimming_PE,0.0504691071946677
salmon_index,salmonPE,0.2830400547774161
salmon_index,samtools_bam,0.0383100988443247
salmon_index,bamindex,0.1801418745089266
salmon_index,generate_genome_star_index,0.061387056265278
salmon_index,run_star_pe,0.1101731757137614
salmon_index,pass1,0.035700531408464
salmon_index,fastqc_trimmed,0.0363348149693043
salmon_index,run_multiqc,0.1074888919182498
salmon_index,sampleReads,0.0361162269796975
salmon_index,pass2,0.0335526098344311
trim_galore_pe,samlon_quant,0.0807648298990797
trim_galore_pe,sortedbam_to_counts,0.0392495084761878
trim_galore_pe,featureCounts 2,0.0628959604070381
trim_galore_pe,fastqc 4,0.5419398820222788
trim_galore_pe,multiqc 3,0.0387691564402433
trim_galore_pe,merge_trimmed_SE,0.0591107626410528
trim_galore_pe,trimgaloreSE,0.1832611666927516
trim_galore_pe,fastQCtrimmed 2,0.0795106372033599
trim_galore_pe,fastqcrim,0.4684357565586891
trim_galore_pe,sortedbam_to_rmdup,0.0694219533152528
trim_galore_pe,sort_index_bams,0.0164870257364605
trim_galore_pe,fastqc 3,0.069375637692771
trim_galore_pe,fastqc 2,0.0586413255966748
trim_galore_pe,rsem_norm,0.3328324621244128
trim_galore_pe,featureCounts,0.0131611531390711
trim_galore_pe,merge_trimmed_PE,0.0727333691010437
trim_galore_pe,trimgalorePE,0.1721627850733379
trim_galore_pe,compare_reference_stringtie,0.0378256324043574
trim_galore_pe,hisat2,0.0314751254259589
trim_galore_pe,counts_matrix,0.0590682525624879
trim_galore_pe,sortbam,0.0161577860606261
trim_galore_pe,starSE,0.0928698797731609
trim_galore_pe,fetch_unique_stringtie,0.0326360726629071
trim_galore_pe,bigwig,0.0244663074303683
trim_galore_pe,cutadapt 2,0.0510066669707442
trim_galore_pe,cutadapt,0.11391180018364
trim_galore_pe,MultiQC,0.0177023042478377
trim_galore_pe,salmon_quant_pe,0.0415723247241131
trim_galore_pe,tximeta,0.0496400317810648
trim_galore_pe,salmon_quant,0.0475265614489001
trim_galore_pe,sort_bams,0.0193172989146403
trim_galore_pe,mark_dups,0.2426854507947829
trim_galore_pe,fastp_trimming_PE,0.053442890148585
trim_galore_pe,salmonPE,0.1136902633860571
trim_galore_pe,samtools_bam,0.019949240076027
trim_galore_pe,bamindex,0.0090136527894436
trim_galore_pe,generate_genome_star_index,0.053673027075946
trim_galore_pe,run_star_pe,0.0323432991038677
trim_galore_pe,pass1,0.6008629701242375
trim_galore_pe,fastqc_trimmed,0.0546326501685687
trim_galore_pe,run_multiqc,0.0505702158109853
trim_galore_pe,sampleReads,0.1699246593806817
trim_galore_pe,pass2,0.544977268824128
samlon_quant,sortedbam_to_counts,0.063625971382759
samlon_quant,featureCounts 2,0.0823632356502563
samlon_quant,fastqc 4,0.084921925861686
samlon_quant,multiqc 3,0.090884095093235
samlon_quant,merge_trimmed_SE,0.0535714239807241
samlon_quant,trimgaloreSE,0.1217559778410879
samlon_quant,fastQCtrimmed 2,0.110354687655007
samlon_quant,fastqcrim,0.0578743163300344
samlon_quant,sortedbam_to_rmdup,0.0825878448595549
samlon_quant,sort_index_bams,0.0667913314651448
samlon_quant,fastqc 3,0.178379522684441
samlon_quant,fastqc 2,0.1122324638263081
samlon_quant,rsem_norm,0.1070719219586294
samlon_quant,featureCounts,0.1056733106753768
samlon_quant,merge_trimmed_PE,0.0551606557567114
samlon_quant,trimgalorePE,0.0721442810464879
samlon_quant,compare_reference_stringtie,0.0305818099089353
samlon_quant,hisat2,0.110189743395008
samlon_quant,counts_matrix,0.0530969265431484
samlon_quant,sortbam,0.1076860118476422
samlon_quant,starSE,0.152279360247623
samlon_quant,fetch_unique_stringtie,0.0285784615583523
samlon_quant,bigwig,0.0707483044275672
samlon_quant,cutadapt 2,0.0415405356738751
samlon_quant,cutadapt,0.1025339134569552
samlon_quant,MultiQC,0.0298153534083696
samlon_quant,salmon_quant_pe,0.2287459370766243
samlon_quant,tximeta,0.0946998025315419
samlon_quant,salmon_quant,0.2364643999509189
samlon_quant,sort_bams,0.0410325020909303
samlon_quant,mark_dups,0.0246331001676304
samlon_quant,fastp_trimming_PE,0.0385426333194881
samlon_quant,salmonPE,0.2373864961089112
samlon_quant,samtools_bam,0.1065156808671268
samlon_quant,bamindex,0.0977736941074891
samlon_quant,generate_genome_star_index,0.0532269581063395
samlon_quant,run_star_pe,0.0497085890011655
samlon_quant,pass1,0.0403144505959127
samlon_quant,fastqc_trimmed,0.0950075378069866
samlon_quant,run_multiqc,0.0768451640151966
samlon_quant,sampleReads,0.1987260162162424
samlon_quant,pass2,0.0378889326900444
sortedbam_to_counts,featureCounts 2,0.4565475496409312
sortedbam_to_counts,fastqc 4,0.0359641307269633
sortedbam_to_counts,multiqc 3,0.0294334660333638
sortedbam_to_counts,merge_trimmed_SE,0.085712736524222
sortedbam_to_counts,trimgaloreSE,0.1257549331322095
sortedbam_to_counts,fastQCtrimmed 2,0.082849871920859
sortedbam_to_counts,fastqcrim,0.0353023940206352
sortedbam_to_counts,sortedbam_to_rmdup,0.2712213758108858
sortedbam_to_counts,sort_index_bams,0.0414294560205517
sortedbam_to_counts,fastqc 3,0.0995222494303152
sortedbam_to_counts,fastqc 2,0.0981993477907236
sortedbam_to_counts,rsem_norm,0.0544674082869904
sortedbam_to_counts,featureCounts,0.1958524658283822
sortedbam_to_counts,merge_trimmed_PE,0.1039035966963364
sortedbam_to_counts,trimgalorePE,0.1089847653272161
sortedbam_to_counts,compare_reference_stringtie,0.0948514610014029
sortedbam_to_counts,hisat2,0.0848690749158076
sortedbam_to_counts,counts_matrix,0.2408240563858041
sortedbam_to_counts,sortbam,0.1079507929507333
sortedbam_to_counts,starSE,0.154326910051121
sortedbam_to_counts,fetch_unique_stringtie,0.0960797913322352
sortedbam_to_counts,bigwig,0.1385206665021051
sortedbam_to_counts,cutadapt 2,0.0594879550176728
sortedbam_to_counts,cutadapt,0.0806747663343828
sortedbam_to_counts,MultiQC,0.0685142211396544
sortedbam_to_counts,salmon_quant_pe,0.1350409174073749
sortedbam_to_counts,tximeta,0.0676187979818606
sortedbam_to_counts,salmon_quant,0.0961805846288733
sortedbam_to_counts,sort_bams,0.047668170621229
sortedbam_to_counts,mark_dups,0.0521680476313728
sortedbam_to_counts,fastp_trimming_PE,0.0709198044584584
sortedbam_to_counts,salmonPE,0.1263063736753538
sortedbam_to_counts,samtools_bam,0.0794002757330741
sortedbam_to_counts,bamindex,0.1257111561288229
sortedbam_to_counts,generate_genome_star_index,0.0739886867296846
sortedbam_to_counts,run_star_pe,0.073785751255169
sortedbam_to_counts,pass1,0.0420886938044938
sortedbam_to_counts,fastqc_trimmed,0.0807977630643536
sortedbam_to_counts,run_multiqc,0.0963731836092082
sortedbam_to_counts,sampleReads,0.1177986298840739
sortedbam_to_counts,pass2,0.0377475614150085
featureCounts 2,fastqc 4,0.0616371087948341
featureCounts 2,multiqc 3,0.0392784005607926
featureCounts 2,merge_trimmed_SE,0.0261402178975055
featureCounts 2,trimgaloreSE,0.1041272414906947
featureCounts 2,fastQCtrimmed 2,0.0773076394911986
featureCounts 2,fastqcrim,0.057579505308507
featureCounts 2,sortedbam_to_rmdup,0.2477234792599489
featureCounts 2,sort_index_bams,0.0730609422900332
featureCounts 2,fastqc 3,0.0505415821527065
featureCounts 2,fastqc 2,0.1461544065897876
featureCounts 2,rsem_norm,0.1285591413204829
featureCounts 2,featureCounts,0.5644847291872092
featureCounts 2,merge_trimmed_PE,0.0276881493218761
featureCounts 2,trimgalorePE,0.104451972206101
featureCounts 2,compare_reference_stringtie,0.0877900483770001
featureCounts 2,hisat2,0.1341372788872974
featureCounts 2,counts_matrix,0.1135433012427207
featureCounts 2,sortbam,0.1637234595993487
featureCounts 2,starSE,0.1305823620466139
featureCounts 2,fetch_unique_stringtie,0.087414471800009
featureCounts 2,bigwig,0.1137417017778115
featureCounts 2,cutadapt 2,0.0739750537768036
featureCounts 2,cutadapt,0.0995507186978363
featureCounts 2,MultiQC,0.0638686387410503
featureCounts 2,salmon_quant_pe,0.1091262135819074
featureCounts 2,tximeta,0.0609328415423722
featureCounts 2,salmon_quant,0.0693724867332843
featureCounts 2,sort_bams,0.084443322968925
featureCounts 2,mark_dups,0.0810963295374121
featureCounts 2,fastp_trimming_PE,0.036136673123066
featureCounts 2,salmonPE,0.1078116653386621
featureCounts 2,samtools_bam,0.1119091291710094
featureCounts 2,bamindex,0.1461538930193604
featureCounts 2,generate_genome_star_index,0.093438413976198
featureCounts 2,run_star_pe,0.0597962961170125
featureCounts 2,pass1,0.095650995445641
featureCounts 2,fastqc_trimmed,0.1297485304169237
featureCounts 2,run_multiqc,0.1042865772642083
featureCounts 2,sampleReads,0.1072581975469617
featureCounts 2,pass2,0.0820255929282605
fastqc 4,multiqc 3,0.0690463774681032
fastqc 4,merge_trimmed_SE,0.0319602667911258
fastqc 4,trimgaloreSE,0.0566576854435853
fastqc 4,fastQCtrimmed 2,0.4074467436939258
fastqc 4,fastqcrim,0.7391624730892811
fastqc 4,sortedbam_to_rmdup,0.0650275979360682
fastqc 4,sort_index_bams,0.016791151289789
fastqc 4,fastqc 3,0.1374315946046601
fastqc 4,fastqc 2,0.4043120599342544
fastqc 4,rsem_norm,0.3208708590248767
fastqc 4,featureCounts,0.0129130299124672
fastqc 4,merge_trimmed_PE,0.0374737461237688
fastqc 4,trimgalorePE,0.0697475891110781
fastqc 4,compare_reference_stringtie,0.0363794537701504
fastqc 4,hisat2,0.0896380091513147
fastqc 4,counts_matrix,0.0582995370079256
fastqc 4,sortbam,0.0169160943936504
fastqc 4,starSE,0.0689861846244155
fastqc 4,fetch_unique_stringtie,0.0314509301405211
fastqc 4,bigwig,0.0239007897069064
fastqc 4,cutadapt 2,0.0849556591939693
fastqc 4,cutadapt,0.0686148052728496
fastqc 4,MultiQC,0.0235855542398952
fastqc 4,salmon_quant_pe,0.0384603681877212
fastqc 4,tximeta,0.0487199599967502
fastqc 4,salmon_quant,0.0455212854213508
fastqc 4,sort_bams,0.0202238877680594
fastqc 4,mark_dups,0.2648000104727809
fastqc 4,fastp_trimming_PE,0.0422213140895871
fastqc 4,salmonPE,0.0840577529691487
fastqc 4,samtools_bam,0.0208854868446371
fastqc 4,bamindex,0.0091799218416013
fastqc 4,generate_genome_star_index,0.0534720134199272
fastqc 4,run_star_pe,0.0300896827064185
fastqc 4,pass1,0.4440347973555788
fastqc 4,fastqc_trimmed,0.2253456814896035
fastqc 4,run_multiqc,0.0742420803712244
fastqc 4,sampleReads,0.2126137040003491
fastqc 4,pass2,0.4173194549437505
multiqc 3,merge_trimmed_SE,0.0469353176466724
multiqc 3,trimgaloreSE,0.0905200644431092
multiqc 3,fastQCtrimmed 2,0.020963241784673
multiqc 3,fastqcrim,0.0635967225491072
multiqc 3,sortedbam_to_rmdup,0.0364083920426312
multiqc 3,sort_index_bams,0.05046022153204
multiqc 3,fastqc 3,0.1272018031052277
multiqc 3,fastqc 2,0.0481951968898604
multiqc 3,rsem_norm,0.0449362614070308
multiqc 3,featureCounts,0.0122628578806058
multiqc 3,merge_trimmed_PE,0.0401588097749185
multiqc 3,trimgalorePE,0.0883147955508201
multiqc 3,compare_reference_stringtie,0.0690812591095862
multiqc 3,hisat2,0.0252653240486246
multiqc 3,counts_matrix,0.0174484186364834
multiqc 3,sortbam,0.0112050703304839
multiqc 3,starSE,0.0999728685285365
multiqc 3,fetch_unique_stringtie,0.0660465069844163
multiqc 3,bigwig,0.0774269399771061
multiqc 3,cutadapt 2,0.0241462950696131
multiqc 3,cutadapt,0.0144430110656396
multiqc 3,MultiQC,0.2691669339875863
multiqc 3,salmon_quant_pe,0.0999669215094826
multiqc 3,tximeta,0.0876986284664336
multiqc 3,salmon_quant,0.0863578069336739
multiqc 3,sort_bams,0.0554623389403677
multiqc 3,mark_dups,0.0283213865191065
multiqc 3,fastp_trimming_PE,0.0585834937747486
multiqc 3,salmonPE,0.1021678580823108
multiqc 3,samtools_bam,0.0250980583755352
multiqc 3,bamindex,0.0600299364079722
multiqc 3,generate_genome_star_index,0.0577946371918879
multiqc 3,run_star_pe,0.0809198005602227
multiqc 3,pass1,0.0337229947026951
multiqc 3,fastqc_trimmed,0.0449006106989904
multiqc 3,run_multiqc,0.1825043632915503
multiqc 3,sampleReads,0.0452095171545044
multiqc 3,pass2,0.0316940515748138
merge_trimmed_SE,trimgaloreSE,0.1098981578575816
merge_trimmed_SE,fastQCtrimmed 2,0.02736862297231
merge_trimmed_SE,fastqcrim,0.0258236134442362
merge_trimmed_SE,sortedbam_to_rmdup,0.093311781312033
merge_trimmed_SE,sort_index_bams,0.1571425517976483
merge_trimmed_SE,fastqc 3,0.129351990043027
merge_trimmed_SE,fastqc 2,0.0241573825470376
merge_trimmed_SE,rsem_norm,0.0234276785001374
merge_trimmed_SE,featureCounts,0.0456258030665521
merge_trimmed_SE,merge_trimmed_PE,0.8783048503963614
merge_trimmed_SE,trimgalorePE,0.096417627973893
merge_trimmed_SE,compare_reference_stringtie,0.0451156916499095
merge_trimmed_SE,hisat2,0.0121869757923884
merge_trimmed_SE,counts_matrix,0.0141341775923007
merge_trimmed_SE,sortbam,0.0200472196224301
merge_trimmed_SE,starSE,0.1270149042538782
merge_trimmed_SE,fetch_unique_stringtie,0.0467498848353129
merge_trimmed_SE,bigwig,0.0977164569145875
merge_trimmed_SE,cutadapt 2,0.0127154519458221
merge_trimmed_SE,cutadapt,0.0236865654924012
merge_trimmed_SE,MultiQC,0.0611027717324756
merge_trimmed_SE,salmon_quant_pe,0.119544199847358
merge_trimmed_SE,tximeta,0.0701710805325598
merge_trimmed_SE,salmon_quant,0.1145732545599773
merge_trimmed_SE,sort_bams,0.1706193551375916
merge_trimmed_SE,mark_dups,0.0224612096037494
merge_trimmed_SE,fastp_trimming_PE,0.2721304701540432
merge_trimmed_SE,salmonPE,0.1105989695632673
merge_trimmed_SE,samtools_bam,0.0247513363281405
merge_trimmed_SE,bamindex,0.0440644955174481
merge_trimmed_SE,generate_genome_star_index,0.021949021285996
merge_trimmed_SE,run_star_pe,0.3540846118217767
merge_trimmed_SE,pass1,0.0244741810321959
merge_trimmed_SE,fastqc_trimmed,0.0225060026568606
merge_trimmed_SE,run_multiqc,0.033997520256105
merge_trimmed_SE,sampleReads,0.0624654696455027
merge_trimmed_SE,pass2,0.0230016925461176
trimgaloreSE,fastQCtrimmed 2,0.1223083925905074
trimgaloreSE,fastqcrim,0.0437015453154413
